ID,Reference,Deal date,Status,Product,Group,Purchase value,Discount,Purchase price,New business,Gross revenue,Claim count,Reinvestment,Setup fee,Other fee,Adjustments,Release amount,Paid by insurance,Denied by insurance,Received insurance response,Pending insurance response,Expected total,Provisions,Expected till date,Collected till date
693ffe62223a6371f77c8a1b,2512/007372/OXYGEN-PLUS/0036,15-Dec-25,Completed,claim,OXYGEN-PLUS,40420.5,0.05,38289.72,0,2130.78,65,0,0,185,0,38104.72,40420.5,0,40420.5,0,40217.7,202.8,2104.19,40420.5
69414eabcf0ab43a747afd08,2512/007373/INTERCARE/0090,16-Dec-25,Executed,claim,INTERCARE,307184.48,0.07,284494.43,0,22690.05,753,0,0,185,0,284309.43,301104.82,911.8,302016.62,5167.86,305649.08,1535.4,80955,302016.62
69414f3ecf0ab43a747afffd,2512/007374/ALRAIAA/0137,16-Dec-25,Completed,claim,ALRAIAA,54000,0.04,51651,0,2349,41,0,0,185,0,51466,54000,0,54000,0,53730.2,269.8,28096.4,54000
6941522ccf0ab43a747b002c,2512/007375/MYHEALTH/0087,16-Dec-25,Executed,claim,MYHEALTH,98263.38,0.04,94151.25,0,4112.13,573,16020,0,185,0,77946.25,80295.08,15781.58,96076.66,2186.72,97771.08,492.3,54117.98,95560.66
6941525ccf0ab43a747b026d,2512/007376/SALWATY/0032,16-Dec-25,Executed,claim,SALWATY,53082,0.04,50958.72,0,2123.28,3,0,0,185,0,50773.72,53082,0,53082,0,52816.6,265.4,20392.5,48576
6941531ecf0ab43a747b0276,2512/007377/SMDC/0154,16-Dec-25,Completed,claim,SMDC,8729.2,0.05,8284.23,0,444.97,6,0,0,185,0,8099.23,8512.2,217,8729.2,0,8685.6,43.6,1838.45,8729.2
69415ce2cf0ab43a747b0317,2512/007378/WINDSOR/0153,16-Dec-25,Completed,claim,WINDSOR,15050.62,0.06,14208.91,0,841.71,28,0,0,185,0,14023.91,15050.62,0,15050.62,0,14975.12,75.5,9267.11,15050.62
69415d0acf0ab43a747b0337,2512/007379/HEALTHEXPRESS/0023,16-Dec-25,Executed,claim,HEALTHEXPRESS,33804,0.05,32232.1,0,1571.9,3,0,0,185,0,32047.1,22329,0,22329,11475,33635,169,10133.7,22329
69415e2acf0ab43a747b0344,2512/007380/BESTHEALTH-PH/0034,16-Dec-25,Executed,claim,BESTHEALTH-PH,35206.55,0.06,33092.63,0,2113.92,303,0,0,185,0,32907.63,31897.46,0,31897.46,3309.09,35031.15,175.4,2669.6,31897.46
69415e4bcf0ab43a747b0476,2512/007381/UNIQUE-PRIMARY/0019,16-Dec-25,Executed,claim,UNIQUE-PRIMARY,15269.1,0.05,14481.41,0,787.69,312,0,0,185,0,14296.41,12735.57,632.93,13368.5,1900.6,15192.7,76.4,2446.72,13368.5
69415edacf0ab43a747b05b2,2512/007382/JADEEDA/0107,16-Dec-25,Executed,claim,MARHABA GROUP,17511.29,0.06,16503.51,0,1007.78,11,0,0,185,0,16318.51,10918.2,6438.18,17356.38,154.91,17423.99,87.3,4994.13,14847.42
69415edacf0ab43a747b05b3,2512/007383/MARHABA/0121,16-Dec-25,Executed,claim,MARHABA GROUP,16325.81,0.06,15401.27,0,924.54,24,0,0,0,0,15401.27,11549.27,222.4,11771.67,4554.14,16244.76,81.05,7576.04,8273.89
69415edacf0ab43a747b05b4,2512/007384/JULFAR/0112,16-Dec-25,Executed,claim,MARHABA GROUP,10489.76,0.06,9883.27,0,606.49,11,0,0,0,0,9883.27,9330.4,0,9330.4,1159.36,10437.55,52.21,2554.49,9330.4
69415edacf0ab43a747b05b5,2512/007385/JABAL/0110,16-Dec-25,Executed,claim,MARHABA GROUP,7672.63,0.06,7229.67,0,442.96,21,0,0,0,0,7229.67,4934.04,0,4934.04,2738.59,7633.55,39.08,2381,4735.1
69415edacf0ab43a747b05b6,2512/007386/ALDOAA/0081,16-Dec-25,Completed,claim,MARHABA GROUP,4915.15,0.06,4632.5,0,282.65,7,0,0,0,0,4632.5,4915.15,0,4915.15,0,4890.78,24.37,1569.81,4915.15
69415edacf0ab43a747b05b7,2512/007387/AHD/0096,16-Dec-25,Executed,claim,MARHABA GROUP,2836.08,0.06,2671.67,0,164.41,11,0,0,0,0,2671.67,2760.04,0,2760.04,76.04,2821.78,14.3,924.4,2760.04
694415f8cf0ab43a747b5388,2512/007389/ALRAIAA/0138,18-Dec-25,Completed,claim,ALRAIAA,174000,0.04,166431,0,7569,128,0,0,185,0,166246,174000,0,174000,0,173129.9,870.1,90169.2,174000
6944162fcf0ab43a747b540e,2512/007390/SMDC/0155,18-Dec-25,Completed,claim,SMDC,6406.63,0.05,6077.78,0,328.85,5,0,0,185,0,5892.78,3406.63,3000,6406.63,0,6374.13,32.5,2965.45,6406.63
69441727cf0ab43a747b5418,2512/007391/DISC-AUH/0030,18-Dec-25,Executed,claim,DISC-AUH,35714.4,0.05,34053.02,0,1661.38,132,371,0,185,0,33497.02,34745.6,338.8,35084.4,630,35536.1,178.3,8864.6,35084.4
69441791cf0ab43a747b54a0,2512/007392/DISC-DHCC/0112,18-Dec-25,Executed,claim,DISC GROUP,62440.34,0.05,59491.52,6546.66,2948.82,210,261,0,185,0,59045.52,60746,775,61521,919.34,62127.72,312.62,32705.03,61521
69441791cf0ab43a747b54a1,2512/007393/DISC-DMCC/0111,18-Dec-25,Completed,claim,DISC GROUP,58187.75,0.05,55478.11,5164.1,2709.64,188,0,0,0,0,55478.11,56875.75,1312,58187.75,0,57896.58,291.17,32689.72,58187.75
69441804cf0ab43a747b5634,2512/007394/ALHOSN/0045,18-Dec-25,Executed,claim,ALHOSN,245505.55,0.05,233319.27,0,12186.28,372,0,0,185,0,233134.27,89566.69,9908.16,99474.85,146030.7,244276.66,1228.89,93805.28,78829.51
69441868cf0ab43a747b57ac,2512/007395/ASHTREE/0012,18-Dec-25,Executed,claim,ASHTREE,9790.43,0.06,9227.24,0,563.19,46,0,0,185,0,9042.24,9755.58,15.85,9771.43,19,9741.83,48.6,667.63,9771.43
69441a0234e2063b05562307,2512/007396/AMBER/0040,18-Dec-25,Executed,claim,AMBER GROUP,126108.15,0.05,120043.82,0,6064.33,1761,0,0,185,0,119858.82,101180.14,9464.09,110644.23,15463.92,125476.55,631.6,16026.2,106527.59
69441a0234e2063b05562308,2512/007397/JOSEPH/0040,18-Dec-25,Executed,claim,AMBER GROUP,91807.2,0.05,87374.7,0,4432.5,1159,0,0,0,0,87374.7,79286.04,7180.17,86466.21,5340.99,91346.01,461.19,11434.5,85883.13
69441a0234e2063b05562309,2512/007398/ALNOOR/0040,18-Dec-25,Executed,claim,AMBER GROUP,65297.24,0.05,62078.48,0,3218.76,858,0,0,0,0,62078.48,54906.4,1217.87,56124.27,9172.97,64970.04,327.2,6628.87,54691.69
69441a0234e2063b0556230a,2512/007399/ALNOOR-SATWA/0038,18-Dec-25,Executed,claim,AMBER GROUP,63374.47,0.05,60322.72,0,3051.75,849,0,0,0,0,60322.72,55860.35,3463.57,59323.92,4050.55,63057.05,317.42,7365.29,57764.67
69441a0234e2063b0556230b,2512/007400/JOSEPH-QUSAIS/0038,18-Dec-25,Executed,claim,AMBER GROUP,18230.06,0.05,17349.38,0,880.68,179,0,0,0,0,17349.38,16242.16,1619.4,17861.56,368.5,18138.8,91.26,2640.64,16397.56
69441afb34e2063b055635db,2512/007401/NEO-QUSAIS/0078,18-Dec-25,Executed,claim,NEO GROUP,70208.9,0.06,65697.55,0,4511.35,1241,0,0,185,0,65512.55,66609.63,813.46,67423.09,2785.81,69855.45,353.45,5368.52,66333.68
69441afb34e2063b055635dc,2512/007402/NEO-DIP/0076,18-Dec-25,Executed,claim,NEO GROUP,34064.84,0.06,31919.96,0,2144.88,882,0,0,0,0,31919.96,33312.99,29.2,33342.19,722.65,33892.66,172.18,2913.43,32506.66
69441afb34e2063b055635dd,2512/007403/NEO-JABALALI/0077,18-Dec-25,Executed,claim,NEO GROUP,28528.8,0.07,26640.36,0,1888.44,816,0,0,0,0,26640.36,25297.06,27.94,25325,3203.8,28384.31,144.49,1112.89,25100.73
69441afb34e2063b055635de,2512/007404/NEO-ALQUOZ/0073,18-Dec-25,Executed,claim,NEO GROUP,14051.17,0.06,13163.59,0,887.58,208,0,0,0,0,13163.59,11789.99,63.24,11853.23,2197.94,13980.21,70.96,1459.65,11556.46
69441c3634e2063b0556422f,2512/007405/RELEAF-ALQUOZ2/0078,18-Dec-25,Executed,claim,RELEAF GROUP,39485.24,0.07,36890.61,0,2594.63,978,4409,0,185,0,32296.61,32314.87,4669.43,36984.3,2500.94,39286.1,199.14,3230.82,36941.05
69441c3634e2063b05564230,2512/007406/RELEAF-DIP/0076,18-Dec-25,Executed,claim,RELEAF GROUP,28842.57,0.06,27003.29,0,1839.28,807,0,0,0,0,27003.29,22668.11,2484.55,25152.66,3689.91,28697.98,144.59,2606.89,19845.03
69441c3634e2063b05564231,2512/007407/RELEAF-JABALALI/0073,18-Dec-25,Executed,claim,RELEAF GROUP,6005.15,0.06,5626.14,0,379.01,194,0,0,0,0,5626.14,3612.09,568.31,4180.4,1824.75,5975.14,30.01,501.92,4132.6
69441c3634e2063b05564232,2512/007408/RELEAF-ALQUOZ1/0064,18-Dec-25,Executed,claim,RELEAF GROUP,4448.13,0.06,4160,0,288.13,127,0,0,0,0,4160,3463.87,606.62,4070.49,377.64,4426.38,21.75,462.1,4070.49
69441cac34e2063b05564a73,2512/007409/ABRIS/0046,18-Dec-25,Executed,claim,ABRIS,24833.77,0.05,23534.4,0,1299.37,432,0,0,185,0,23349.4,17043.93,2031.45,19075.38,5758.39,24709.28,124.49,4883.48,19002.56
69441ce734e2063b05564c27,2512/007410/UNIQUE/0058,18-Dec-25,Executed,claim,UNIQUE,360000,0.05,343800,0,16200,44,0,0,185,0,343615,126000,234000,360000,0,358199.9,1800.1,101792.2,121800
69441dc134e2063b05564c58,2512/007411/MYHEALTH/0088,18-Dec-25,Executed,claim,MYHEALTH,74868.54,0.04,71757.86,0,3110.68,359,1102,0,185,0,70470.86,64540.55,9142.32,73682.87,1185.67,74492.85,375.69,34072.01,73583.67
69441e1934e2063b05564dc3,2512/007412/DOCTORSHUB/0009,18-Dec-25,Executed,claim,DOCTORSHUB,72977,0.05,69184.71,0,3792.29,136,10120,0,185,0,58879.71,54742.22,9388.12,64130.34,8846.66,72612.1,364.9,8659.41,55379.26
69441e4934e2063b05564e4e,2512/007413/EXCELLENT/0120,18-Dec-25,Completed,claim,EXCELLENT,29909.79,0.04,28707.46,0,1202.33,288,0,0,185,0,28522.46,27375.49,2534.3,29909.79,0,29760.39,149.4,29267.95,29909.79
69441e8a34e2063b05564f72,2512/007414/OXYGEN-PLUS/0037,18-Dec-25,Completed,claim,OXYGEN-PLUS,30175.45,0.05,28593.99,0,1581.46,46,0,0,185,0,28408.99,29453.05,722.4,30175.45,0,30025.05,150.4,445.21,30175.45
69441ed434e2063b05564fa4,2512/007415/WINDSOR/0154,18-Dec-25,Completed,claim,WINDSOR,28735.07,0.06,27000.19,0,1734.88,55,617,0,185,0,26198.19,28711.06,24.01,28735.07,0,28591.67,143.4,12361.16,28735.07
69441ef534e2063b05564fde,2512/007416/CROWNS/0064,18-Dec-25,Completed,claim,CROWNS,17718.21,0.06,16717.01,0,1001.2,26,0,0,185,0,16532.01,15754.21,1964,17718.21,0,17629.91,88.3,3333.53,17718.21
69441f9434e2063b05564ffc,2512/007417/ALSAHA/0064,18-Dec-25,Executed,claim,ALSAHA,90326.53,0.06,84638.82,0,5687.71,904,7830,0,185,0,76623.82,68699.13,10907.89,79607.02,10719.51,89874.33,452.2,4354.91,52223.21
69441ffc34e2063b05565388,2512/007418/MEDIPLUS/0016,18-Dec-25,Executed,claim,MEDIPLUS,13363.5,0.05,12695.01,0,668.49,87,0,0,185,0,12510.01,11088.73,1512.17,12600.9,762.6,13295.9,67.6,1376.31,12600.9
6944203234e2063b055653e3,2512/007419/MEDSOL-BR/0018,18-Dec-25,Executed,claim,MEDSOL-BR,14157.86,0.05,13449.78,0,708.08,52,0,0,185,0,13264.78,13979.86,153,14132.86,25,14085.97,71.89,2536.71,13825.19
6944209034e2063b0556541b,2512/007420/MEDSOL/0018,18-Dec-25,Executed,claim,MEDSOL,31523.42,0.05,29946.8,0,1576.62,115,6539,0,185,0,23222.8,30149.82,179.2,30329.02,1194.4,31365.22,158.2,6149.61,29437.12
694568db34e2063b055678db,2512/007421/ALRAIAA/0139,19-Dec-25,Completed,claim,ALRAIAA,87300,0.04,83502.45,0,3797.55,52,0,0,185,0,83317.45,87300,0,87300,0,86863.6,436.4,45245.2,87300
694946ab34e2063b0556d0a5,2512/007422/GLOBALHOME/0077,22-Dec-25,Completed,claim,GLOBALHOME,68700,0.05,65608.5,0,3091.5,14,24045,0,185,0,41378.5,68700,0,68700,0,68356.4,343.6,33920.7,68700
694946c534e2063b0556d0b6,2512/007423/CROWNS/0065,22-Dec-25,Completed,claim,CROWNS,22289.09,0.06,21029.58,0,1259.51,31,0,0,185,0,20844.58,22289.09,0,22289.09,0,22177.69,111.4,3003.25,22289.09
694946e934e2063b0556d0d8,2512/007424/OXYGEN-PLUS/0038,22-Dec-25,Completed,claim,OXYGEN-PLUS,40742.79,0.05,38600.74,0,2142.05,69,0,0,185,0,38415.74,40046.79,696,40742.79,0,40538.79,204,1399.9,40742.79
6949471934e2063b0556d120,2512/007425/ALRAIAA/0140,22-Dec-25,Completed,claim,ALRAIAA,192300,0.04,183934.95,0,8365.05,50,0,0,185,0,183749.95,192300,0,192300,0,191338.4,961.6,99678.4,192300
6949475d34e2063b0556d155,2512/007426/YASMIN/0020,22-Dec-25,Completed,claim,YASMIN,8443.9,0.06,7954.45,0,489.45,17,2329,0,185,0,5440.45,6697,1746.9,8443.9,0,8401.6,42.3,4261.51,8443.9
6949486a34e2063b0556d16b,2512/007427/UAR-ALWASL/0071,22-Dec-25,Completed,claim,UP AND RUNNING GROUP,78466.91,0.05,74935.55,0,3531.36,109,0,0,185,0,74750.55,75915.21,2551.7,78466.91,0,78074.71,392.2,39128.13,78466.91
6949486a34e2063b0556d16c,2512/007428/UAR-DIFC/0067,22-Dec-25,Completed,claim,UP AND RUNNING GROUP,46148.12,0.05,44071.28,0,2076.84,90,0,0,0,0,44071.28,43571.62,2576.5,46148.12,0,45917.47,230.65,22442.84,46148.12
6949486a34e2063b0556d16d,2512/007429/UAR-EGC/0063,22-Dec-25,Completed,claim,UP AND RUNNING GROUP,23647.18,0.05,22582.96,0,1064.22,50,0,0,0,0,22582.96,20655.74,2991.44,23647.18,0,23529.03,118.15,10295.92,23647.18
6949489434e2063b0556d26c,2512/007430/EMIRATES-MC/0007,22-Dec-25,Completed,claim,EMIRATES-MC,243900,0.04,235363.5,0,8536.5,22,12900,0,185,0,222278.5,243900,0,243900,0,242680.5,1219.5,35798.7,243900
694948d834e2063b0556d285,2512/007431/ROYALPRIVILEGE/0018,22-Dec-25,Completed,claim,ROYALPRIVILEGE,180000,0.04,173519.99,0,6480.01,63,0,0,185,0,173334.99,179400,600,180000,0,179100,900,102827.6,180000
6949490034e2063b0556d2c7,2512/007432/SALWATY/0033,22-Dec-25,Completed,claim,SALWATY,32130,0.04,30844.8,0,1285.2,2,0,0,185,0,30659.8,32130,0,32130,0,31969.4,160.6,12069.8,32130
6949498e34e2063b0556d2cd,2512/007433/DIYAFA/0047,22-Dec-25,Completed,claim,DIYAFA,112470.68,0.05,107297.56,0,5173.12,102,0,0,185,0,107112.56,112470.68,0,112470.68,0,111908.08,562.6,38251.53,112470.68
694949bb34e2063b0556d336,2512/007434/DRSABAH/0010,22-Dec-25,Completed,claim,DRSABAH,57176.27,0.05,54544.53,0,2631.74,271,0,0,185,0,54359.53,56530.81,645.46,57176.27,0,56890.67,285.6,21468.4,57176.27
694949f634e2063b0556d449,2512/007435/WINDSOR/0155,22-Dec-25,Executed,claim,WINDSOR,18772.36,0.06,17695.43,0,1076.93,37,1181,0,185,0,16329.43,17601,519.31,18120.31,652.05,18678.96,93.4,9631.07,18120.31
69494a4f34e2063b0556d471,2512/007436/EXCELLENT/0121,22-Dec-25,Executed,claim,EXCELLENT,24886.1,0.04,23824.99,0,1061.11,286,3966,0,185,0,19673.99,23575.71,1310.39,24886.1,0,24760.8,125.3,22247.8,24813.1
69494ac134e2063b0556d593,2512/007437/ITALIAN-DC/0002,22-Dec-25,Executed,claim,ITALIAN-DC,50002.12,0.05,47695.94,47695.94,2306.18,151,1310,0,185,0,46200.94,48189.61,1812.51,50002.12,0,49752.22,249.9,22650.65,49799.2
694a37e7b68538f08ea53bb3,2512/007438/SMDC/0156,23-Dec-25,Executed,claim,SMDC,7465.77,0.05,7060.74,0,405.03,10,0,0,185,0,6875.74,6465.77,0,6465.77,1000,7428.17,37.6,2047.61,6465.77
694a3815b68538f08ea53bc0,2512/007439/MYHEALTH/0089,23-Dec-25,Executed,claim,MYHEALTH,163751.11,0.04,157116.92,0,6634.19,771,27545,0,185,0,129386.92,142003.94,18590.65,160594.59,3156.52,162932.71,818.4,90584.73,160594.59
694adc8cb68538f08ea5cf8a,2512/007440/SMDC/0157,23-Dec-25,Executed,claim,SMDC,3397.85,0.05,3224.44,0,173.41,3,0,0,185,0,3039.44,3047.85,0,3047.85,350,3380.65,17.2,1912.71,3047.85
694adcb3b68538f08ea5cf90,2512/007441/ALHOSN/0046,23-Dec-25,Executed,claim,ALHOSN,194768.82,0.05,185212.59,0,9556.23,276,0,0,185,0,185027.59,89823.23,7614.19,97437.42,97331.4,193793.73,975.09,80324,77230
694adcfcb68538f08ea5d0a7,2512/007442/ALAFDAL/0143,23-Dec-25,Executed,claim,ALAFDAL,49299.52,0.05,46886.26,0,2413.26,579,0,0,185,0,46701.26,28215.54,4579.51,32795.05,16504.47,49053.42,246.1,11158.94,30294.83
694add3db68538f08ea5d2ed,2512/007443/ZIA/0037,23-Dec-25,Executed,claim,ZIA,84454.09,0.05,80018.85,0,4435.24,382,19134,0,185,0,60699.85,73212.93,3453.9,76666.83,7787.26,84031.89,422.2,16836.94,76249
694addb4b68538f08ea5d46e,2512/007444/FAJR/0065,23-Dec-25,Executed,claim,ANAYA GROUP,44609.36,0.06,41918.47,0,2690.89,1029,0,0,185,0,41733.47,44097.4,201.81,44299.21,310.15,44386.93,222.43,11066.59,44182.36
694addb4b68538f08ea5d46f,2512/007445/FAJR-BR/0065,23-Dec-25,Executed,claim,ANAYA GROUP,35189.82,0.06,33006.66,0,2183.16,881,0,0,0,0,33006.66,32552.24,734.07,33286.31,1903.51,35013.39,176.43,7692.72,33207.29
694addb4b68538f08ea5d470,2512/007446/ANAYA-BR/0065,23-Dec-25,Executed,claim,ANAYA GROUP,34473.14,0.06,32295.04,0,2178.1,1047,0,0,0,0,32295.04,26841.44,4050.56,30892,3581.14,34300.84,172.3,6600.88,29857.5
694addb4b68538f08ea5d471,2512/007447/ANAYA/0063,23-Dec-25,Executed,claim,ANAYA GROUP,16329.25,0.06,15408.75,0,920.5,449,0,0,0,0,15408.75,13686.35,2375.77,16062.12,267.13,16247.71,81.54,4318.21,16062.12
694adddbb68538f08ea5e1c5,2512/007448/DOCTORSHUB/0010,23-Dec-25,Executed,claim,DOCTORSHUB,36970.35,0.05,35136.52,0,1833.83,38,1560,0,185,0,33391.52,16392.03,20000.61,36392.64,577.71,36784.95,185.4,4391.43,18135.4
694ade0fb68538f08ea5e1f0,2512/007449/HEALTHEXPRESS/0024,23-Dec-25,Completed,claim,HEALTHEXPRESS,26703,0.05,25461.3,0,1241.7,3,0,0,185,0,25276.3,23247,3456,26703,0,26569.6,133.4,7979.3,26703
694ba3ecb68538f08ea67e1d,2512/007450/SEVENSTAR/0014,24-Dec-25,Completed,claim,SEVENSTAR,657900,0.03,635202.45,0,22697.55,141,6000,0,185,0,629017.45,620400,37500,657900,0,654610.6,3289.4,161996.6,657900
694ba419b68538f08ea67ead,2512/007451/ATAA/0026,24-Dec-25,Completed,claim,ATAA,48600,0.04,46704.6,0,1895.4,4,0,0,185,0,46519.6,48600,0,48600,0,48357.1,242.9,33213.6,48600
694ba445b68538f08ea67eb4,2512/007452/IRISH/0014,24-Dec-25,Completed,claim,IRISH,37996.75,0.05,36096.39,0,1900.36,78,1759,0,185,0,34152.39,37603.75,393,37996.75,0,37806.65,190.1,4246.35,37996.75
694bc345b68538f08ea682fd,2512/007453/DISC-DMCC/0112,24-Dec-25,Completed,claim,DISC GROUP,26376.75,0.05,25163.21,5458.71,1213.54,84,0,0,185,0,24978.21,25991.75,385,26376.75,0,26244.84,131.91,12645.08,26376.75
694bc345b68538f08ea682fe,2512/007454/DISC-DHCC/0113,24-Dec-25,Executed,claim,DISC GROUP,23096.29,0.05,21971.84,2078.61,1124.45,74,0,0,0,0,21971.84,22694.25,25,22719.25,377.04,22980.8,115.49,10247.32,22719.25
694bc36ab68538f08ea683a1,2512/007455/DISC-AUH/0031,24-Dec-25,Executed,claim,DISC-AUH,43910,0.05,41867.48,0,2042.52,159,339,0,185,0,41343.48,41800.2,272,42072.2,1837.8,43690.5,219.5,13111.5,42072.2
694bc388b68538f08ea68443,2512/007456/SMDC/0158,24-Dec-25,Executed,claim,SMDC,7974.5,0.05,7549.1,0,425.4,6,238,0,185,0,7126.1,6091.56,1882.94,7974.5,0,7934.9,39.6,1963.64,7347.08
694bc3a1b68538f08ea6844c,2512/007457/WINDSOR/0156,24-Dec-25,Completed,claim,WINDSOR,13117.95,0.06,12305,0,812.95,24,0,0,185,0,12120,13117.95,0,13117.95,0,13052.55,65.4,5950.31,13117.95
694bc446b68538f08ea6846d,2512/007458/STEPS-PC/0003,24-Dec-25,Executed,claim,STEPS-PC,83789.02,0.05,79910.81,0,3878.21,393,0,0,185,0,79725.81,70460.76,1048.73,71509.49,12279.53,83369.53,419.49,23544.87,69986.57
694bc47eb68538f08ea685f9,2512/007459/STEPS-PH/0003,24-Dec-25,Executed,claim,STEPS-PH,94381.23,0.05,90057.97,0,4323.26,335,3935,0,185,0,85937.97,88187.13,536.35,88723.48,5657.75,93908.44,472.79,13995.13,88422
694bc4d6b68538f08ea6874d,2512/007460/ALRAIAA/0141,24-Dec-25,Completed,claim,ALRAIAA,57300,0.04,54807.45,0,2492.55,43,0,0,185,0,54622.45,57300,0,57300,0,57013.4,286.6,29712.6,57300
694cc2f5b68538f08ea6bea4,2512/007461/ATAA/0027,25-Dec-25,Completed,claim,ATAA,136200,0.04,130888.16,0,5311.84,10,0,0,185,0,130703.16,136200,0,136200,0,135518.8,681.2,92992.8,136200
694cf360b68538f08ea6ee40,2512/007462/SPECTRUM/0041,25-Dec-25,Executed,claim,SPECTRUM GROUP,224035.54,0.04,215292.27,0,8743.27,1218,4718,0,185,0,210389.27,218950.72,5084.82,224035.54,0,222915.1,1120.44,204026,219407.54
694cf360b68538f08ea6ee41,2512/007463/SPECTRUM-BR/0042,25-Dec-25,Executed,claim,SPECTRUM GROUP,145942.51,0.04,140246.14,0,5696.37,921,0,0,0,0,140246.14,127737.53,1505.4,129242.93,16699.58,145211.75,730.76,118284.94,128947.73
694cf388b68538f08ea6f6a1,2512/007464/ALRAIAA/0142,25-Dec-25,Completed,claim,ALRAIAA,61500,0.04,58824.75,0,2675.25,43,0,0,185,0,58639.75,60600,900,61500,0,61192.6,307.4,31835.6,61500
694cf4c7b68538f08ea6f6cf,2512/007465/EXCELLENT/0122,25-Dec-25,Executed,claim,EXCELLENT,18651.47,0.04,17886.68,0,764.79,232,0,0,185,0,17701.68,17071.57,974.92,18046.49,604.98,18558.67,92.8,17752.78,18046.49
694cf4e5b68538f08ea6f7ba,2512/007466/UNIQUE/0059,25-Dec-25,Executed,claim,UNIQUE,423900,0.05,404824.5,0,19075.5,37,0,0,185,0,404639.5,39000,384900,423900,0,421780.4,2119.6,122999.7,65700
694e50fdb68538f08ea70e2c,2512/007468/SMDC/0159,26-Dec-25,Executed,claim,SMDC,7652.32,0.05,7269.38,0,382.94,5,1446,0,185,0,5638.38,7622.4,0,7622.4,29.92,7614.52,37.8,2234.37,6499.2
694e513eb68538f08ea70e34,2512/007469/PRIMACURE/0038,26-Dec-25,Executed,claim,PRIMACURE,125487.54,0.04,120188.78,0,5298.76,849,7380,0,185,0,112623.78,111788.93,5613.36,117402.29,8085.25,124860.35,627.19,82748.74,117011.29
694e52dfb68538f08ea71189,2512/007470/CROWNS/0066,26-Dec-25,Completed,claim,CROWNS,9550.4,0.06,9010.72,0,539.68,15,0,0,185,0,8825.72,8900,650.4,9550.4,0,9502.9,47.5,1135.85,9550.4
694e5311b68538f08ea7119c,2512/007471/OXYGEN-PLUS/0039,26-Dec-25,Completed,claim,OXYGEN-PLUS,10709.6,0.05,10148.32,0,561.28,18,0,0,185,0,9963.32,10709.6,0,10709.6,0,10655.6,54,149.49,10709.6
694e5330b68538f08ea711b2,2512/007472/GLOBALHOME/0078,26-Dec-25,Completed,claim,GLOBALHOME,42600,0.05,40683,0,1917,13,14910,0,185,0,25588,42600,0,42600,0,42386.9,213.1,21093.8,42600
694e535db68538f08ea711c3,2512/007473/SMILEFACTORY/0013,26-Dec-25,Completed,claim,SMILEFACTORY,84391.9,0.05,80593.66,0,3798.24,152,17341,0,185,0,63067.66,83439.9,952,84391.9,0,83969.6,422.3,15924.88,84391.9
694e53a5b68538f08ea7125f,2512/007474/YATEEM-PH/0011,26-Dec-25,Executed,claim,YATEEM-PH,28450.17,0.05,27168.7,0,1281.47,200,0,0,185,0,26983.7,28092.65,5.22,28097.87,352.3,28307.18,142.99,4255.65,28097.87
694e53e4b68538f08ea7132b,2512/007475/YATEEM/0012,26-Dec-25,Executed,claim,YATEEM,230919.8,0.04,220535.86,0,10383.94,523,50602,0,185,0,169748.86,182505.82,16263.48,198769.3,32150.5,229766.2,1153.6,57992.7,198769.3
694e5425b68538f08ea7153a,2512/007476/ASHTREE/0013,26-Dec-25,Executed,claim,ASHTREE,14400.97,0.06,13576.87,0,824.1,47,0,0,185,0,13391.87,13115.66,121.6,13237.26,1163.71,14329.67,71.3,1223.75,12855.16
694e6c8ab68538f08ea7159e,2512/007478/ALOLAMA-BARSHA/0090,26-Dec-25,Executed,claim,SULTAN AL OLAMA GROUP,210920.46,0.05,200374.13,0,10546.33,84,0,0,185,0,200189.13,130234.94,14.55,130249.49,80670.97,209865.47,1054.99,74846.47,130249.49
694e6c8ab68538f08ea7159f,2512/007479/ALOLAMA-ETIHAD/0123,26-Dec-25,Executed,claim,SULTAN AL OLAMA GROUP,167657.34,0.05,159273.1,0,8384.24,361,0,0,0,0,159273.1,159621.05,2978.72,162599.77,5057.57,166817.9,839.44,40116.56,162599.77
694e6c8ab68538f08ea715a0,2512/007480/ALOLAMA/0064,26-Dec-25,Completed,claim,SULTAN AL OLAMA GROUP,6027.45,0.05,5726.04,0,301.41,11,0,0,0,0,5726.04,6027.45,0,6027.45,0,5997.25,30.2,668.46,6027.45
6952455bb68538f08ea7337b,2512/007482/TRANSFORM/0139,29-Dec-25,Executed,claim,TRANSFORM,47036.6,0.04,44922.09,0,2114.51,144,2464,0,185,0,42273.09,37014.59,3161.2,40175.79,6860.81,46800.83,235.77,19206.6,35530.79
69524597b68538f08ea7340e,2512/007483/WINDSOR/0157,29-Dec-25,Executed,claim,WINDSOR,29973.26,0.06,28173.32,0,1799.94,59,0,0,185,0,27988.32,28585.66,502,29087.66,885.6,29821.67,151.59,11579.64,26687.66
695245b9b68538f08ea7344d,2512/007484/ALAINA/0006,29-Dec-25,Executed,claim,ALAINA,758083.58,0.05,720175.57,0,37908.01,957,0,0,185,0,719990.57,0,54.27,54.27,758029.31,754292.78,3790.8,340366.57,54.27
